Frequency	VDOS
14.72183224	0.001348136
14.80140971	0.001335076
14.88098718	0.00132476
14.96056465	0.001317148
15.04014212	0.001311847
15.11971959	0.00130809
15.19929707	0.001304806
15.27887454	0.00130076
15.35845201	0.001294728
15.43802948	0.001285686
15.51760695	0.001272955
15.59718442	0.001256285
15.67676189	0.001235863
15.75633937	0.001212242
15.83591684	0.001186224
15.91549431	0.001158708
15.99507178	0.001130558
16.07464925	0.001102494
16.15422672	0.00107504
16.2338042	0.001048529
16.31338167	0.001023142
16.39295914	0.000998983
16.47253661	0.000976142
16.55211408	0.000954751
16.63169155	0.000934995
16.71126902	0.00091709
16.7908465	0.000901236
16.87042397	0.000887547
16.95000144	0.000875997
17.02957891	0.000866379
17.10915638	0.000858307
17.18873385	0.000851254
17.26831133	0.000844618
17.3478888	0.000837812
17.42746627	0.000830346
17.50704374	0.000821898
17.58662121	0.000812345
17.66619868	0.000801758
17.74577615	0.000790367
17.82535363	0.000778495
17.9049311	0.000766479
17.98450857	0.000754612
18.06408604	0.000743089
18.14366351	0.000731992
18.22324098	0.000721305
18.30281846	0.000710944
18.38239593	0.000700808
18.4619734	0.000690825
18.54155087	0.000680984
18.62112834	0.000671347
18.70070581	0.000662037
18.78028328	0.000653208
18.85986076	0.000645004
18.93943823	0.000637519
19.0190157	0.000630767
19.09859317	0.00062467
19.17817064	0.000619075
19.25774811	0.000613777
19.33732559	0.000608563
19.41690306	0.000603252
19.49648053	0.000597731
19.576058	0.000591972
19.65563547	0.000586025
19.73521294	0.000580002
19.81479041	0.00057404
19.89436789	0.000568266
19.97394536	0.000562762
20.05352283	0.000557543
20.1331003	0.000552559
20.21267777	0.000547706
20.29225524	0.000542851
20.37183272	0.000537868
20.45141019	0.000532671
20.53098766	0.000527231
20.61056513	0.000521583
20.6901426	0.000515822
20.76972007	0.000510077
20.84929755	0.000504483
20.92887502	0.000499152
21.00845249	0.000494151
21.08802996	0.00048949
21.16760743	0.000485126
21.2471849	0.000480976
21.32676237	0.000476946
21.40633985	0.00047295
21.48591732	0.000468933
21.56549479	0.000464885
21.64507226	0.000460834
21.72464973	0.00045684
21.8042272	0.000452971
21.88380468	0.000449281
21.96338215	0.000445791
22.04295962	0.000442478
22.12253709	0.000439275
22.20211456	0.000436082
22.28169203	0.000432789
22.3612695	0.000429296
22.44084698	0.000425539
22.52042445	0.000421506
22.60000192	0.000417239
22.67957939	0.000412829
22.75915686	0.0004084
22.83873433	0.000404085
22.91831181	0.000399999
22.99788928	0.000396225
23.07746675	0.000392795
23.15704422	0.000389694
23.23662169	0.000386862
23.31619916	0.000384213
23.39577663	0.000381658
23.47535411	0.000379115
23.55493158	0.000376531
23.63450905	0.000373884
23.71408652	0.00037118
23.79366399	0.000368449
23.87324146	0.000365728
23.95281894	0.000363053
24.03239641	0.000360442
24.11197388	0.000357893
24.19155135	0.000355389
24.27112882	0.000352897
24.35070629	0.000350381
24.43028376	0.000347813
24.50986124	0.000345179
24.58943871	0.000342479
24.66901618	0.000339734
24.74859365	0.000336969
24.82817112	0.000334213
24.90774859	0.000331487
24.98732607	0.000328796
25.06690354	0.000326131
25.14648101	0.00032347
25.22605848	0.000320784
25.30563595	0.000318048
25.38521342	0.000315251
25.46479089	0.000312399
25.54436837	0.000309524
25.62394584	0.000306673
25.70352331	0.000303907
25.78310078	0.000301284
25.86267825	0.00029885
25.94225572	0.000296632
26.0218332	0.000294627
26.10141067	0.000292807
26.18098814	0.000291122
26.26056561	0.000289511
26.34014308	0.000287917
26.41972055	0.000286293
26.49929802	0.000284615
26.5788755	0.000282881
26.65845297	0.000281112
26.73803044	0.000279343
26.81760791	0.000277612
26.89718538	0.000275952
26.97676285	0.000274382
27.05634033	0.000272901
27.1359178	0.000271488
27.21549527	0.000270108
27.29507274	0.000268721
27.37465021	0.000267288
27.45422768	0.000265781
27.53380515	0.000264189
27.61338263	0.000262518
27.6929601	0.00026079
27.77253757	0.000259034
27.85211504	0.000257281
27.93169251	0.000255556
28.01126998	0.000253873
28.09084746	0.000252233
28.17042493	0.000250627
28.2500024	0.000249041
28.32957987	0.000247461
28.40915734	0.000245883
28.48873481	0.000244312
28.56831228	0.000242767
28.64788976	0.000241277
28.72746723	0.000239876
28.8070447	0.000238593
28.88662217	0.000237446
28.96619964	0.000236436
29.04577711	0.000235545
29.12535459	0.000234736
29.20493206	0.000233957
29.28450953	0.000233152
29.364087	0.000232268
29.44366447	0.000231263
29.52324194	0.000230113
29.60281942	0.000228815
29.68239689	0.000227383
29.76197436	0.000225845
29.84155183	0.000224239
29.9211293	0.000222599
30.00070677	0.000220957
30.08028424	0.000219333
30.15986172	0.000217737
30.23943919	0.000216171
30.31901666	0.000214632
30.39859413	0.000213117
30.4781716	0.000211626
30.55774907	0.000210168
30.63732655	0.000208755
30.71690402	0.000207406
30.79648149	0.00020614
30.87605896	0.000204972
30.95563643	0.000203912
31.0352139	0.000202958
31.11479137	0.000202102
31.19436885	0.000201325
31.27394632	0.000200606
31.35352379	0.000199924
31.43310126	0.000199261
31.51267873	0.000198603
31.5922562	0.000197946
31.67183368	0.000197288
31.75141115	0.00019663
31.83098862	0.000195971
31.91056609	0.000195306
31.99014356	0.000194624
32.06972103	0.000193905
32.1492985	0.000193128
32.22887598	0.000192269
32.30845345	0.000191311
32.38803092	0.000190243
32.46760839	0.000189065
32.54718586	0.000187791
32.62676333	0.000186444
32.70634081	0.000185056
32.78591828	0.000183659
32.86549575	0.000182283
32.94507322	0.000180953
33.02465069	0.000179681
33.10422816	0.000178473
33.18380563	0.000177322
33.26338311	0.000176222
33.34296058	0.000175161
33.42253805	0.000174133
33.50211552	0.000173137
33.58169299	0.000172177
33.66127046	0.000171262
33.74084794	0.000170405
33.82042541	0.000169612
33.90000288	0.000168887
33.97958035	0.000168223
34.05915782	0.000167604
34.13873529	0.000167006
34.21831276	0.000166399
34.29789024	0.000165753
34.37746771	0.00016504
34.45704518	0.000164244
34.53662265	0.000163356
34.61620012	0.000162383
34.69577759	0.000161338
34.77535507	0.000160247
34.85493254	0.000159134
34.93451001	0.000158027
35.01408748	0.000156946
35.09366495	0.000155909
35.17324242	0.000154923
35.25281989	0.000153991
35.33239737	0.00015311
35.41197484	0.000152275
35.49155231	0.000151481
35.57112978	0.000150723
35.65070725	0.000149998
35.73028472	0.000149305
35.8098622	0.00014864
35.88943967	0.000148001
35.96901714	0.000147381
36.04859461	0.000146774
36.12817208	0.000146172
36.20774955	0.000145565
36.28732702	0.000144948
36.3669045	0.00014432
36.44648197	0.000143682
36.52605944	0.000143042
36.60563691	0.000142411
36.68521438	0.000141801
36.76479185	0.000141224
36.84436933	0.000140684
36.9239468	0.000140183
37.00352427	0.000139715
37.08310174	0.000139267
37.16267921	0.000138823
37.24225668	0.000138366
37.32183416	0.000137878
37.40141163	0.000137351
37.4809891	0.00013678
37.56056657	0.000136169
37.64014404	0.000135528
37.71972151	0.00013487
37.79929898	0.00013421
37.87887646	0.00013356
37.95845393	0.00013293
38.0380314	0.000132321
38.11760887	0.00013173
38.19718634	0.000131151
38.27676381	0.000130574
38.35634129	0.000129991
38.43591876	0.000129397
38.51549623	0.000128792
38.5950737	0.000128179
38.67465117	0.000127567
38.75422864	0.000126966
38.83380611	0.000126383
38.91338359	0.000125825
38.99296106	0.000125292
39.07253853	0.000124782
39.152116	0.000124285
39.23169347	0.000123791
39.31127094	0.000123288
39.39084842	0.000122768
39.47042589	0.000122225
39.55000336	0.000121662
39.62958083	0.000121084
39.7091583	0.000120502
39.78873577	0.000119929
39.86831324	0.000119377
39.94789072	0.000118855
40.02746819	0.000118367
40.10704566	0.000117913
40.18662313	0.000117486
40.2662006	0.000117077
40.34577807	0.000116675
40.42535555	0.000116268
40.50493302	0.000115849
40.58451049	0.000115411
40.66408796	0.000114954
40.74366543	0.000114481
40.8232429	0.000113997
40.90282037	0.000113509
40.98239785	0.000113023
41.06197532	0.000112546
41.14155279	0.000112081
41.22113026	0.00011163
41.30070773	0.000111195
41.3802852	0.000110773
41.45986268	0.000110364
41.53944015	0.000109965
41.61901762	0.000109573
41.69859509	0.000109184
41.77817256	0.000108793
41.85775003	0.000108392
41.9373275	0.000107973
42.01690498	0.000107528
42.09648245	0.00010705
42.17605992	0.000106532
42.25563739	0.000105974
42.33521486	0.000105379
42.41479233	0.000104756
42.49436981	0.00010412
42.57394728	0.000103488
42.65352475	0.000102879
42.73310222	0.000102312
42.81267969	0.0001018
42.89225716	0.000101351
42.97183463	0.000100966
43.05141211	0.000100637
43.13098958	0.000100349
43.21056705	0.000100084
43.29014452	9.98E-05
43.36972199	9.95E-05
43.44929946	9.92E-05
43.52887694	9.89E-05
43.60845441	9.85E-05
43.68803188	9.80E-05
43.76760935	9.76E-05
43.84718682	9.71E-05
43.92676429	9.65E-05
44.00634176	9.60E-05
44.08591924	9.55E-05
44.16549671	9.51E-05
44.24507418	9.46E-05
44.32465165	9.41E-05
44.40422912	9.37E-05
44.48380659	9.33E-05
44.56338407	9.30E-05
44.64296154	9.26E-05
44.72253901	9.23E-05
44.80211648	9.20E-05
44.88169395	9.17E-05
44.96127142	9.15E-05
45.0408489	9.12E-05
45.12042637	9.10E-05
45.20000384	9.08E-05
45.27958131	9.05E-05
45.35915878	9.03E-05
45.43873625	9.01E-05
45.51831372	8.99E-05
45.5978912	8.96E-05
45.67746867	8.94E-05
45.75704614	8.92E-05
45.83662361	8.90E-05
45.91620108	8.88E-05
45.99577855	8.86E-05
46.07535603	8.84E-05
46.1549335	8.82E-05
46.23451097	8.80E-05
46.31408844	8.77E-05
46.39366591	8.74E-05
46.47324338	8.71E-05
46.55282085	8.68E-05
46.63239833	8.65E-05
46.7119758	8.61E-05
46.79155327	8.58E-05
46.87113074	8.55E-05
46.95070821	8.52E-05
47.03028568	8.49E-05
47.10986316	8.46E-05
47.18944063	8.44E-05
47.2690181	8.41E-05
47.34859557	8.39E-05
47.42817304	8.36E-05
47.50775051	8.34E-05
47.58732798	8.31E-05
47.66690546	8.29E-05
47.74648293	8.26E-05
47.8260604	8.23E-05
47.90563787	8.20E-05
47.98521534	8.17E-05
48.06479281	8.14E-05
48.14437029	8.10E-05
48.22394776	8.07E-05
48.30352523	8.03E-05
48.3831027	7.99E-05
48.46268017	7.95E-05
48.54225764	7.91E-05
48.62183511	7.87E-05
48.70141259	7.84E-05
48.78099006	7.80E-05
48.86056753	7.78E-05
48.940145	7.75E-05
49.01972247	7.73E-05
49.09929994	7.71E-05
49.17887742	7.69E-05
49.25845489	7.68E-05
49.33803236	7.66E-05
49.41760983	7.65E-05
49.4971873	7.63E-05
49.57676477	7.61E-05
49.65634224	7.58E-05
49.73591972	7.56E-05
49.81549719	7.53E-05
49.89507466	7.51E-05
49.97465213	7.48E-05
50.0542296	7.45E-05
50.13380707	7.41E-05
50.21338455	7.38E-05
50.29296202	7.35E-05
50.37253949	7.32E-05
50.45211696	7.28E-05
50.53169443	7.25E-05
50.6112719	7.22E-05
50.69084937	7.19E-05
50.77042685	7.16E-05
50.85000432	7.13E-05
50.92958179	7.11E-05
51.00915926	7.09E-05
51.08873673	7.07E-05
51.1683142	7.05E-05
51.24789168	7.03E-05
51.32746915	7.01E-05
51.40704662	6.99E-05
51.48662409	6.97E-05
51.56620156	6.95E-05
51.64577903	6.93E-05
51.7253565	6.90E-05
51.80493398	6.88E-05
51.88451145	6.86E-05
51.96408892	6.85E-05
52.04366639	6.83E-05
52.12324386	6.82E-05
52.20282133	6.81E-05
52.28239881	6.80E-05
52.36197628	6.79E-05
52.44155375	6.78E-05
52.52113122	6.77E-05
52.60070869	6.76E-05
52.68028616	6.74E-05
52.75986363	6.72E-05
52.83944111	6.69E-05
52.91901858	6.67E-05
52.99859605	6.64E-05
53.07817352	6.61E-05
53.15775099	6.59E-05
53.23732846	6.56E-05
53.31690594	6.53E-05
53.39648341	6.51E-05
53.47606088	6.48E-05
53.55563835	6.46E-05
53.63521582	6.44E-05
53.71479329	6.43E-05
53.79437077	6.41E-05
53.87394824	6.40E-05
53.95352571	6.39E-05
54.03310318	6.38E-05
54.11268065	6.37E-05
54.19225812	6.36E-05
54.27183559	6.35E-05
54.35141307	6.34E-05
54.43099054	6.33E-05
54.51056801	6.31E-05
54.59014548	6.30E-05
54.66972295	6.28E-05
54.74930042	6.26E-05
54.8288779	6.24E-05
54.90845537	6.22E-05
54.98803284	6.20E-05
55.06761031	6.18E-05
55.14718778	6.16E-05
55.22676525	6.14E-05
55.30634272	6.11E-05
55.3859202	6.09E-05
55.46549767	6.07E-05
55.54507514	6.04E-05
55.62465261	6.02E-05
55.70423008	6.00E-05
55.78380755	5.97E-05
55.86338503	5.95E-05
55.9429625	5.93E-05
56.02253997	5.91E-05
56.10211744	5.89E-05
56.18169491	5.86E-05
56.26127238	5.84E-05
56.34084985	5.82E-05
56.42042733	5.80E-05
56.5000048	5.77E-05
56.57958227	5.75E-05
56.65915974	5.72E-05
56.73873721	5.70E-05
56.81831468	5.68E-05
56.89789216	5.66E-05
56.97746963	5.64E-05
57.0570471	5.63E-05
57.13662457	5.61E-05
57.21620204	5.60E-05
57.29577951	5.58E-05
57.37535698	5.57E-05
57.45493446	5.56E-05
57.53451193	5.54E-05
57.6140894	5.53E-05
57.69366687	5.51E-05
57.77324434	5.49E-05
57.85282181	5.47E-05
57.93239929	5.45E-05
58.01197676	5.43E-05
58.09155423	5.41E-05
58.1711317	5.38E-05
58.25070917	5.36E-05
58.33028664	5.34E-05
58.40986411	5.31E-05
58.48944159	5.29E-05
58.56901906	5.28E-05
58.64859653	5.26E-05
58.728174	5.25E-05
58.80775147	5.23E-05
58.88732894	5.22E-05
58.96690642	5.21E-05
59.04648389	5.20E-05
59.12606136	5.19E-05
59.20563883	5.18E-05
59.2852163	5.17E-05
59.36479377	5.16E-05
59.44437124	5.15E-05
59.52394872	5.13E-05
59.60352619	5.12E-05
59.68310366	5.10E-05
59.76268113	5.09E-05
59.8422586	5.08E-05
59.92183607	5.07E-05
60.00141355	5.05E-05
60.08099102	5.04E-05
60.16056849	5.03E-05
60.24014596	5.01E-05
60.31972343	5.00E-05
60.3993009	4.99E-05
60.47887837	4.97E-05
