# Time-averaged data for fix cold1
# TimeStep f_Cold
591000 422.45
592000 422.966
593000 423.311
594000 424.273
595000 425.754
596000 426.278
597000 427.769
598000 429.06
599000 430.153
600000 431.421
601000 431.7
602000 432.48
603000 432.622
604000 431.597
605000 433.411
606000 434.259
607000 435.542
608000 435.768
609000 436.002
610000 436.629
611000 436.566
612000 437.8
613000 439.55
614000 439.082
615000 439.879
616000 441.136
617000 442.201
618000 442.637
619000 444.352
620000 445.071
621000 445.919
622000 445.954
623000 446.558
624000 446.233
625000 447.537
626000 449.487
627000 450.117
628000 451.378
629000 450.461
630000 449.271
631000 452.619
632000 453.525
633000 453.035
634000 454.343
635000 456.219
636000 457.146
637000 457.306
638000 457.47
639000 458.046
640000 459.357
641000 459.577
642000 460.365
643000 460.966
644000 459.99
645000 461.587
646000 461.987
647000 462.572
648000 464.958
649000 464.047
650000 465.655
651000 466.559
652000 467.794
653000 468.348
654000 469.348
655000 470.537
656000 470.24
657000 470.695
658000 471.279
659000 471.812
660000 473.458
661000 473.081
662000 473.161
663000 474.118
664000 475.741
665000 476.802
666000 476.8
667000 476.173
668000 477.146
669000 479.525
670000 479.446
671000 479.968
672000 480.294
673000 481.523
674000 481.909
675000 481.992
676000 481.782
677000 482.804
678000 484.485
679000 484.69
680000 485.11
681000 485.294
682000 485.873
683000 486.577
684000 487.383
685000 487.823
686000 490.304
687000 490.902
688000 493.164
689000 492.772
690000 493.064
691000 495.305
692000 495.542
693000 494.987
694000 495.368
695000 495.511
696000 496.203
697000 496.671
698000 497.811
699000 497.812
700000 497.692
701000 498.794
702000 498.413
703000 500.778
704000 500.948
705000 502.32
706000 503.855
707000 503.364
708000 503.86
709000 504.026
710000 503.84
711000 505.034
712000 505.017
713000 505.922
714000 508.226
715000 509.891
716000 509.829
717000 510.691
718000 510.745
719000 513.138
720000 514.834
721000 515.454
722000 516.802
723000 517.899
724000 517.75
725000 519.196
726000 518.752
727000 519.065
728000 519.731
729000 519.453
730000 520.67
731000 521.222
732000 521.64
733000 521.474
734000 523.343
735000 523.848
736000 524.779
737000 526.47
738000 527.699
739000 527.262
740000 528.634
741000 528.957
742000 529.618
743000 529.506
744000 529.849
745000 531.241
746000 531.998
747000 534.062
748000 534.595
749000 535.383
750000 537.701
751000 538.303
752000 539.275
753000 541.156
754000 542.473
755000 542.39
756000 543.28
757000 544.737
758000 543.75
759000 543.599
760000 545.567
761000 545.623
762000 546.404
763000 547.037
764000 548.323
765000 548.676
766000 548.812
767000 549.849
768000 550.611
769000 550.014
770000 551.45
771000 551.24
772000 552.597
773000 553.259
774000 554.329
775000 555.886
776000 555.815
777000 556.755
778000 556.17
779000 558.273
780000 558.87
781000 558.913
782000 559.196
783000 559.421
784000 560.438
785000 559.741
786000 561.203
787000 561.348
788000 560.484
789000 562.329
790000 562.931
791000 564.034
792000 564.149
793000 565.587
794000 566.282
795000 567.652
796000 568.254
797000 570.457
798000 570.679
799000 571.06
800000 572.985
801000 573.872
802000 574.945
803000 575.195
804000 575.907
805000 577.07
806000 577.661
807000 577.947
808000 578.232
809000 580.126
810000 582.183
811000 582.099
812000 582.914
813000 583.364
814000 585.455
815000 585.309
816000 586.069
817000 587.751
818000 588.29
819000 587.8
820000 588.754
821000 589.652
822000 590.166
823000 590.367
824000 591.55
825000 593.007
826000 592.625
827000 593.11
828000 593.681
829000 595.132
830000 597.271
831000 598.833
832000 599.633
833000 600.182
834000 599.542
835000 600.89
836000 600.273
837000 600.028
838000 601.071
839000 601.443
840000 601.845
841000 602.459
842000 603.513
843000 605.044
844000 606.628
845000 608.307
846000 608.157
847000 608.607
848000 609.029
849000 609.723
850000 610.06
851000 610.952
852000 612.296
853000 611.676
854000 611.97
855000 614.134
856000 615.473
857000 615.908
858000 615.883
859000 617.534
860000 618.042
861000 618.014
862000 618.838
863000 619.263
864000 619.863
865000 620.004
866000 619.928
867000 621.062
868000 621.628
869000 623.928
870000 624.151
871000 623.92
872000 625.563
873000 626.848
874000 627.746
875000 629.515
876000 629.317
877000 630.274
878000 630.833
879000 632.126
880000 633.829
881000 635.242
882000 637.503
883000 636.964
884000 638.426
885000 638.9
886000 639.246
887000 640.374
888000 641.572
889000 642.616
890000 642.479
891000 643.097
892000 642.192
893000 643.066
894000 643.561
895000 643.856
896000 644.656
897000 645.616
898000 645.874
899000 646.387
900000 647.153
901000 646.946
902000 646.842
903000 646.836
904000 646.44
905000 647.026
906000 647.304
907000 647.671
908000 647.769
909000 648.467
910000 648.19
911000 648.866
912000 649.847
913000 649.919
914000 651.266
915000 652.428
916000 651.976
917000 652.032
918000 653.142
919000 654.415
920000 654.357
921000 654.825
922000 654.346
923000 655.005
924000 655.684
925000 656.524
926000 656.861
927000 657.065
928000 657.733
929000 658.742
930000 660.018
931000 660.97
932000 662.628
933000 662.828
934000 663.111
935000 663.877
936000 665.03
937000 665.379
938000 666.805
939000 667.705
940000 668.125
941000 669.938
942000 670.648
943000 671.094
944000 671.412
945000 672.192
946000 673.874
947000 675.548
948000 676.985
949000 677.693
950000 678.245
951000 678.693
952000 679.28
953000 680.147
954000 680.774
955000 680.728
956000 680.139
957000 680.421
958000 680.708
959000 681.195
960000 683.312
961000 684.289
962000 685.303
963000 685.327
964000 687.083
965000 685.997
966000 687.838
967000 688.679
968000 689.348
969000 690.299
970000 689.114
971000 690.544
972000 691.917
973000 691.877
974000 692.067
975000 691.853
976000 692.363
977000 693.135
978000 694.394
979000 693.897
980000 693.893
981000 694.798
982000 694.867
983000 694.757
984000 694.863
985000 696.133
986000 697.533
987000 697.292
988000 698.312
989000 699.615
990000 699.427
991000 700.645
992000 701.418
993000 702.237
994000 703.941
995000 704.478
996000 705.323
997000 705.869
998000 705.139
999000 705.475
1000000 704.381
1001000 705.628
1002000 706.349
1003000 706.061
1004000 706.715
1005000 708.018
1006000 708.161
1007000 708.011
1008000 708.705
1009000 710.151
1010000 710.138
1011000 709.689
1012000 710.437
1013000 710.715
1014000 711.825
1015000 712.476
1016000 713.298
1017000 713.443
1018000 714.093
1019000 715.371
1020000 717.026
1021000 717.215
1022000 717.362
1023000 717.683
1024000 718.15
1025000 719.513
1026000 719.344
1027000 720.905
1028000 720.574
1029000 721.534
1030000 721.803
1031000 722.917
1032000 723.405
1033000 723.272
1034000 723.907
1035000 723.858
1036000 723.886
1037000 725.119
1038000 726.394
1039000 726.362
1040000 726.219
1041000 726.29
1042000 725.128
1043000 725.729
1044000 726.272
1045000 726.53
1046000 727.74
1047000 728.239
1048000 729.421
1049000 730.962
1050000 730.972
1051000 731.306
1052000 732.944
1053000 734.815
1054000 736.135
1055000 736.674
1056000 736.128
1057000 737.004
1058000 737.208
1059000 737.341
1060000 738.433
1061000 738.897
1062000 740.155
1063000 741.257
1064000 740.477
1065000 739.918
1066000 741.585
1067000 742.302
1068000 742.24
1069000 743.629
1070000 743.319
1071000 743.148
1072000 745.073
1073000 745.679
1074000 746.265
1075000 745.981
1076000 745.637
1077000 748.842
1078000 749.487
1079000 750.771
1080000 751.294
1081000 752.24
1082000 752.443
1083000 752.679
1084000 752.926
1085000 753.224
1086000 754.179
1087000 755.283
1088000 756.484
1089000 757.718
1090000 758.839
1091000 758.828
1092000 759.783
1093000 760.834
1094000 762.652
1095000 763.863
1096000 764.707
1097000 765.07
1098000 766.558
1099000 766.63
1100000 766.342
1101000 768.016
1102000 768.476
1103000 770.193
1104000 771.594
1105000 772.697
1106000 772.823
1107000 773.75
1108000 774.916
1109000 775.266
1110000 775.757
1111000 776.244
1112000 776.473
1113000 777.006
1114000 777.506
1115000 778.299
1116000 779.599
1117000 780.178
1118000 780.21
1119000 781.065
1120000 781.878
1121000 783.693
1122000 785.365
1123000 786.228
1124000 786.894
1125000 788.051
1126000 788.193
1127000 789.669
1128000 790.415
1129000 791.129
1130000 790.863
1131000 791.414
1132000 792.353
1133000 793.136
1134000 792.866
1135000 793.431
1136000 793.742
1137000 794.15
1138000 794.901
1139000 795.686
1140000 796.256
1141000 797.346
1142000 797.9
1143000 797.984
1144000 797.989
1145000 798.486
1146000 799.284
1147000 800.329
1148000 800.472
1149000 800.417
1150000 801.494
1151000 802.692
1152000 802.694
1153000 803.411
1154000 804.641
1155000 805.907
1156000 806.074
1157000 806.922
1158000 808.515
1159000 809.878
1160000 810.169
1161000 810.448
1162000 811.925
1163000 814.295
1164000 814.696
1165000 815.725
1166000 815.7
1167000 816.502
1168000 815.326
1169000 817.819
1170000 817.715
1171000 817.97
1172000 818.494
1173000 819.395
1174000 820.447
1175000 821.137
1176000 821.225
1177000 821.652
1178000 822.562
1179000 823.263
1180000 822.702
1181000 822.779
1182000 822.632
1183000 823.552
1184000 824.461
1185000 825.198
1186000 825.139
1187000 825.581
1188000 826.241
1189000 826.44
1190000 827.738
1191000 828.549
1192000 828.109
1193000 829.534
1194000 830.725
1195000 831.078
1196000 830.744
1197000 832.214
1198000 833.293
1199000 834.384
1200000 835.615
1201000 836.456
1202000 838.094
1203000 838.771
1204000 838.63
1205000 839.721
1206000 839.868
1207000 839.618
1208000 840.161
1209000 840.229
1210000 840.046
1211000 841.534
1212000 841.67
1213000 842.318
1214000 842.911
1215000 843.374
1216000 843.703
1217000 843.272
1218000 844.185
1219000 846.802
1220000 847.308
1221000 846.971
1222000 847.878
1223000 848.005
1224000 848.885
1225000 849.422
1226000 849.69
1227000 850.08
1228000 849.85
1229000 850.558
1230000 852.433
1231000 853.96
1232000 853.868
1233000 854.858
1234000 856.132
1235000 856.261
1236000 855.797
1237000 856.494
1238000 859.022
1239000 859.954
1240000 860.727
1241000 861.441
1242000 861.959
1243000 863.44
1244000 864.283
1245000 864.82
1246000 865.598
1247000 866.063
1248000 866.767
1249000 867.081
1250000 868.295
1251000 868.742
1252000 868.988
1253000 869.173
1254000 870.787
1255000 871.809
1256000 872.767
1257000 874.487
1258000 873.954
1259000 874.401
1260000 875.449
1261000 875.667
1262000 875.607
1263000 877.85
1264000 878.419
1265000 879.495
1266000 879.389
1267000 879.734
1268000 880.66
1269000 881.169
1270000 881.992
1271000 881.398
1272000 882.024
1273000 883.402
1274000 884.539
1275000 885.075
1276000 884.289
1277000 884.092
1278000 884.46
1279000 886.179
1280000 887.189
1281000 888.494
1282000 889.848
1283000 890.548
1284000 891.196
1285000 891.98
1286000 893.618
1287000 893.819
1288000 894.331
1289000 895.449
1290000 895.935
1291000 896.805
1292000 897.061
1293000 896.538
1294000 897.838
1295000 898.593
1296000 899.752
1297000 900.182
1298000 900.972
1299000 901.128
1300000 902.373
1301000 902.66
1302000 903.474
1303000 903.863
1304000 904.921
1305000 905.558
1306000 906.106
1307000 906.703
1308000 906.812
1309000 906.408
1310000 907.263
1311000 907.626
1312000 908.365
1313000 908.861
1314000 910.51
1315000 910.819
1316000 912.313
1317000 912.585
1318000 912.491
1319000 913.402
1320000 914.816
1321000 915.633
1322000 916.922
1323000 916.749
1324000 918.959
1325000 919.877
1326000 921.081
1327000 922.212
1328000 922.241
1329000 922.897
1330000 923.918
1331000 925.613
1332000 926.393
1333000 927.868
1334000 928.15
1335000 928.988
1336000 929.01
1337000 930.115
1338000 930.412
1339000 930.76
1340000 931.502
1341000 932.964
1342000 934.111
1343000 933.464
1344000 934.996
1345000 935.577
1346000 935.755
1347000 936.823
1348000 938.659
1349000 939.397
1350000 939.142
1351000 941.385
1352000 941.234
1353000 941.594
1354000 942.399
1355000 943.354
1356000 943.637
1357000 944.08
1358000 943.561
1359000 944.723
1360000 946.514
1361000 948.144
1362000 949.163
1363000 950.084
1364000 950.03
1365000 950.704
1366000 951.277
1367000 951.948
1368000 952.669
1369000 953.368
1370000 953.832
1371000 954.736
1372000 954.863
1373000 955.686
1374000 956.68
1375000 956.155
1376000 956.442
1377000 958.191
1378000 959.689
1379000 960.688
1380000 962.21
1381000 961.457
1382000 962.946
1383000 963.012
1384000 963.627
1385000 964.392
1386000 965.212
1387000 966.381
1388000 966.886
1389000 966.916
1390000 966.913
1391000 966.639
1392000 968.041
1393000 967.105
1394000 967.987
1395000 967.253
1396000 968.282
1397000 968.645
1398000 970.133
1399000 970.879
1400000 970.988
1401000 971.629
1402000 973.144
1403000 973.692
1404000 975.233
1405000 977.427
1406000 977.46
1407000 978.548
1408000 978.672
1409000 979.44
1410000 979.423
1411000 980.816
1412000 981.968
1413000 983.364
1414000 984.475
1415000 984.443
1416000 984.372
1417000 986.345
1418000 986.759
1419000 987.46
1420000 987.941
1421000 987.828
1422000 988.718
1423000 988.896
1424000 990.503
1425000 991.357
1426000 992.374
1427000 993.544
1428000 994.783
1429000 994.246
1430000 994.829
1431000 995.193
1432000 994.341
1433000 994.766
1434000 995.668
1435000 997.126
1436000 996.166
1437000 998.533
1438000 1000.22
1439000 1000.79
1440000 1000.37
1441000 1001.72
1442000 1002.27
1443000 1002.39
1444000 1004.14
1445000 1004.77
1446000 1005.95
1447000 1006.7
1448000 1007.3
1449000 1008.08
1450000 1007.64
1451000 1009.15
1452000 1009.54
1453000 1009.71
1454000 1010.38
1455000 1010.63
1456000 1011.37
1457000 1012.25
1458000 1014.01
1459000 1014.93
1460000 1015.07
1461000 1016.14
1462000 1016.6
1463000 1016.16
1464000 1017.57
1465000 1019.45
1466000 1018.72
1467000 1019.72
1468000 1020.22
1469000 1020.81
1470000 1022.26
1471000 1021.78
1472000 1023.29
1473000 1024.23
1474000 1025.22
1475000 1024.78
1476000 1025.51
1477000 1025.17
1478000 1026.63
1479000 1028.49
1480000 1029.39
1481000 1030.28
1482000 1030.33
1483000 1030.41
1484000 1031.09
1485000 1031.67
1486000 1032.97
1487000 1034.93
1488000 1034.81
1489000 1034.25
1490000 1035.67
1491000 1036.4
1492000 1037.34
1493000 1037.69
1494000 1038.2
1495000 1038.92
1496000 1040.1
1497000 1040.88
1498000 1042.05
1499000 1043.43
1500000 1043.14
1501000 1043.09
1502000 1043.82
1503000 1043.92
1504000 1044.04
1505000 1043.5
1506000 1044.58
1507000 1045.25
1508000 1045.49
1509000 1045.4
1510000 1045.8
1511000 1045.45
1512000 1046.73
1513000 1047.02
1514000 1047.66
1515000 1047.85
1516000 1049.09
1517000 1049.33
1518000 1050.06
1519000 1050.42
1520000 1050.92
1521000 1051.22
1522000 1051.87
1523000 1053.1
1524000 1053.05
1525000 1054.06
1526000 1054.22
1527000 1053.92
1528000 1056.23
1529000 1055.7
1530000 1057.3
1531000 1058.15
1532000 1059.81
1533000 1059.9
1534000 1060.32
1535000 1062.38
1536000 1062.73
1537000 1063.52
1538000 1063.27
1539000 1064.44
1540000 1065
1541000 1065.75
1542000 1065.74
1543000 1066.55
1544000 1067.2
1545000 1067.07
1546000 1069.18
1547000 1070.28
1548000 1072.12
1549000 1071.89
1550000 1073.15
1551000 1072.92
1552000 1073.99
1553000 1074.2
1554000 1076.11
1555000 1076.9
1556000 1077.74
1557000 1077.92
1558000 1078.86
1559000 1078.93
1560000 1078.33
1561000 1077.85
1562000 1078.77
1563000 1079.52
1564000 1080.17
1565000 1079.51
1566000 1078.89
1567000 1080.6
1568000 1081.36
1569000 1081.41
1570000 1082.01
1571000 1083.65
1572000 1084.9
1573000 1085.07
1574000 1085.65
1575000 1086.76
1576000 1087.55
1577000 1090.24
1578000 1091.43
1579000 1092.81
1580000 1093.13
1581000 1094.59
1582000 1095.34
1583000 1094.97
1584000 1095.79
1585000 1097.83
1586000 1098.51
1587000 1098.55
1588000 1099.38
1589000 1099.86
1590000 1101.74
1591000 1102.46
1592000 1102.15
1593000 1103.28
1594000 1104.09
1595000 1105.48
1596000 1106.13
1597000 1105.9
1598000 1105.13
1599000 1106.18
1600000 1106.98
1601000 1107.47
1602000 1108.01
1603000 1108.95
1604000 1109.17
1605000 1109.54
1606000 1110.31
1607000 1111.41
1608000 1110.87
1609000 1111.65
1610000 1113.25
1611000 1113.43
1612000 1114.17
1613000 1115.01
1614000 1115.54
1615000 1117.07
1616000 1118.77
1617000 1117.47
1618000 1119.21
1619000 1117.77
1620000 1118.37
1621000 1119.6
1622000 1120.06
1623000 1119.5
1624000 1120.19
1625000 1121.82
1626000 1123.18
1627000 1122.63
1628000 1123.73
1629000 1124.31
1630000 1124.74
1631000 1124.77
1632000 1125.41
1633000 1126.37
1634000 1127.67
1635000 1128.2
1636000 1128.64
1637000 1129.53
1638000 1130.71
1639000 1130.88
1640000 1131.42
1641000 1131.53
1642000 1132.49
1643000 1132.13
1644000 1131.52
1645000 1132.45
1646000 1133.19
1647000 1134.38
1648000 1135.55
1649000 1136.1
1650000 1137.81
1651000 1139.73
1652000 1140.05
1653000 1140.3
1654000 1141.59
1655000 1142.49
1656000 1143.51
1657000 1144.08
1658000 1144.74
1659000 1145.03
1660000 1145.74
1661000 1146.21
1662000 1147.4
1663000 1148.54
1664000 1150.01
1665000 1149.69
1666000 1149.68
1667000 1150.16
1668000 1151.23
1669000 1151.44
1670000 1152.37
1671000 1153.35
1672000 1152.95
1673000 1153.6
1674000 1155.83
1675000 1156.39
1676000 1156.41
1677000 1158.05
1678000 1157.92
1679000 1158.88
1680000 1158.94
1681000 1158.53
1682000 1159.34
1683000 1160.59
1684000 1161.34
1685000 1162.14
1686000 1162.7
1687000 1163.77
1688000 1164.48
1689000 1166.63
1690000 1167.19
1691000 1167.21
1692000 1167.34
1693000 1168.68
1694000 1169.01
1695000 1169.9
1696000 1171.48
1697000 1172.13
1698000 1173.01
1699000 1173.51
1700000 1174.54
1701000 1175.56
1702000 1176.64
1703000 1177.7
1704000 1177.78
1705000 1179.08
1706000 1179.72
1707000 1181.03
1708000 1181.43
1709000 1182.13
1710000 1183.28
1711000 1182.98
1712000 1184.31
1713000 1185.73
1714000 1187.06
1715000 1186.93
1716000 1186.66
1717000 1186.31
1718000 1186.17
1719000 1187.67
1720000 1188.73
1721000 1189.16
1722000 1189.8
1723000 1189.41
1724000 1189.91
1725000 1191.77
1726000 1193.03
1727000 1193.24
1728000 1194.84
1729000 1196.43
1730000 1196.99
1731000 1197.11
1732000 1197.9
1733000 1198.41
1734000 1198.58
1735000 1199.84
1736000 1200.72
1737000 1200.21
1738000 1200.28
1739000 1200.31
1740000 1201.51
1741000 1201.18
1742000 1202.23
1743000 1203.03
1744000 1203.11
1745000 1204.06
1746000 1204.97
1747000 1204.67
1748000 1205.2
1749000 1205.31
1750000 1205.2
1751000 1204.54
1752000 1204.97
