# Time-averaged data for fix 4
# TimeStep f_cold f_hot
511000 183.329 -196.953
512000 184.221 -196.537
513000 184.865 -197.559
514000 183.955 -197.965
515000 184.202 -199.338
516000 185.045 -197.548
517000 186.186 -199.587
518000 186.008 -199.493
519000 187.353 -199.754
520000 187.904 -199.364
521000 189 -198.92
522000 189.821 -199.948
523000 190.062 -200.392
524000 189.337 -201.081
525000 190.918 -201.151
526000 190.889 -201.056
527000 191.335 -201.928
528000 192.285 -202.317
529000 193.264 -203.103
530000 194.465 -202.288
531000 194.012 -203.274
532000 194.353 -204.264
533000 193.422 -204.367
534000 193.703 -204.639
535000 194.759 -204.117
536000 195.214 -204.423
537000 194.844 -205.622
538000 195.09 -207.305
539000 195.884 -207.344
540000 195.911 -207.583
541000 195.169 -208.297
542000 195.631 -208.626
543000 195.396 -208.609
544000 195.148 -208.826
545000 196.969 -209.511
546000 196.476 -208.697
547000 197.635 -210.636
548000 198.023 -210.725
549000 199.208 -211.075
550000 199.933 -211.274
551000 199.557 -211.042
552000 199.073 -210.971
553000 198.771 -211.914
554000 200.365 -213.419
555000 201.468 -212.402
556000 201.139 -213.454
557000 201.703 -213.635
558000 202.214 -214.429
559000 201.697 -212.546
560000 203.463 -213.179
561000 203.52 -213.765
562000 202.278 -213.439
563000 202.421 -213.911
564000 203.414 -214.608
565000 203.478 -214.474
566000 203.136 -214.67
567000 203.946 -215.379
568000 203.83 -216.408
569000 205.136 -216.374
570000 204.689 -216.113
571000 204.35 -216.706
572000 205.104 -216.928
573000 205.583 -218.005
574000 205.819 -216.702
575000 207.05 -217.288
576000 207.028 -218.266
577000 207.831 -217.76
578000 207.516 -218.451
579000 208.636 -219.507
580000 206.684 -219.564
581000 207.577 -220.268
582000 208.598 -219.081
583000 207.903 -219.611
584000 207.998 -221.314
585000 208.828 -222.368
586000 208.467 -222.721
587000 209.214 -223.679
588000 208.617 -223.401
589000 209.407 -223.561
590000 210.573 -224.573
591000 210.02 -224.709
592000 210.998 -225.044
593000 210.956 -224.979
594000 211.382 -226.282
595000 211.828 -225.684
596000 211.818 -225.965
597000 214.05 -225.666
598000 213.696 -227.341
599000 214.928 -227.511
600000 214.696 -227.892
601000 214.827 -228.252
602000 215.638 -227.471
603000 216.348 -228.866
604000 215.158 -229.17
605000 216.658 -229.326
606000 216.852 -230.327
607000 217.923 -231.111
608000 217.302 -230.414
609000 218.003 -232.696
610000 218.995 -233.357
611000 219.237 -232.208
612000 219.631 -232.765
613000 220.696 -233.998
614000 219.833 -234.873
615000 220.797 -234.758
616000 221.019 -234.198
617000 221.1 -234.302
618000 220.872 -235.075
619000 220.427 -235.329
620000 222.07 -234.531
621000 220.944 -234.012
622000 221.67 -233.883
623000 221.672 -235.201
624000 221.681 -236.428
625000 222.194 -236.388
626000 224.073 -237.312
627000 224.37 -237.005
628000 223.502 -237.566
629000 222.723 -236.886
630000 223.757 -240.208
631000 224.385 -240.18
632000 225.507 -241.419
633000 225.755 -241.292
634000 225.671 -240.456
635000 226.645 -240.999
636000 225.158 -241.469
637000 224.481 -241.377
638000 224.827 -241.626
639000 226.019 -242.494
640000 226.643 -241.332
641000 227.056 -242.005
642000 228.664 -243.066
643000 228.595 -242.485
644000 229.783 -243.942
645000 229.89 -244.462
646000 230.12 -244.244
647000 230.689 -245.118
648000 230.839 -245.52
649000 231.525 -245.567
650000 231.089 -245.638
651000 232.51 -245.696
652000 233.022 -245.989
653000 234.118 -247.018
654000 233.248 -247.394
655000 234.818 -247.325
656000 234.902 -247.648
657000 236.07 -248.167
658000 235.34 -249.019
659000 235.043 -250.002
660000 234.903 -249.918
661000 236.246 -250.899
662000 236.927 -249.888
663000 236.83 -251.232
664000 237.106 -250.923
665000 238.348 -250.593
666000 239.416 -252.091
667000 238.918 -252.089
668000 240.492 -252.413
669000 241.901 -253.442
670000 241.55 -253.498
671000 242.714 -254.473
672000 242.894 -253.349
673000 243.69 -252.843
674000 243.806 -253.467
675000 244.341 -254.274
676000 245.352 -253.975
677000 246.01 -256.025
678000 245.321 -254.937
679000 245.051 -255.22
680000 246.299 -254.877
681000 247.927 -257.105
682000 248.853 -256.253
683000 248.545 -256.464
684000 248.977 -257.624
685000 249.201 -259.187
686000 250.683 -258.628
687000 250.791 -259.359
688000 251.303 -258.724
689000 251.218 -259.204
690000 251.68 -259.605
691000 252.221 -260.587
692000 253.111 -261.56
693000 254.09 -263.067
694000 255.315 -262.918
695000 255.053 -264.164
