# Time-averaged data for fix 4
# TimeStep f_cold f_hot
585000 424.321 -418.686
586000 423.347 -416.682
587000 425.176 -417.29
588000 425.175 -415.8
589000 428.042 -418.858
590000 429.891 -418.231
591000 429.638 -417.116
592000 429.594 -419.796
593000 428.55 -420.208
594000 431.48 -420.427
595000 433.07 -421.814
596000 433.968 -423.083
597000 434.958 -422.785
598000 433.611 -425.263
599000 433.492 -426.998
600000 436.695 -424.769
601000 435.327 -424.148
602000 436.633 -427.05
603000 435.027 -427.569
604000 437.714 -428.406
605000 437.948 -429.553
606000 440.735 -431.86
607000 439.942 -429.874
608000 440.426 -430.399
609000 442.244 -429.971
610000 441.953 -430.088
611000 442.298 -432.04
612000 443.287 -430.258
613000 443.711 -432.516
614000 446.381 -434.219
615000 447.642 -435.063
616000 448.272 -434.242
617000 449.191 -436.373
618000 448.395 -435.668
619000 450.433 -436.596
620000 452.143 -436.01
621000 452.24 -439.744
622000 452.589 -439.54
623000 452.166 -439.113
624000 452.798 -441.799
625000 452.863 -442.302
626000 451.1 -444.053
627000 450.553 -443.708
628000 452.587 -445.754
629000 454.154 -444.498
630000 453.818 -449.04
631000 457.491 -448.411
632000 457.867 -448.61
633000 457.161 -448.697
634000 457.319 -451.593
635000 456.727 -449.893
636000 460.25 -453.259
637000 460.611 -453.28
638000 462.729 -454.602
639000 461.012 -454.958
640000 461.038 -454.043
641000 461.811 -454.936
642000 461.971 -455.28
643000 462.4 -457.892
644000 466.259 -459.578
645000 464.965 -457.731
646000 465.886 -459.512
647000 467.927 -462.549
648000 468.764 -460.861
649000 469.633 -461.647
650000 468.461 -461.725
651000 470.249 -462.765
652000 470.272 -463.392
653000 470.886 -464.013
654000 473.09 -464.261
655000 473.645 -466.169
656000 474.403 -466.181
657000 477.789 -466.304
658000 479.575 -466.656
659000 480.989 -466.782
660000 477.252 -469.619
661000 479.531 -471.164
662000 479.766 -471.875
663000 479.34 -472.001
664000 483.627 -472.086
665000 482.687 -472.68
666000 484.444 -473.113
667000 484.267 -476.624
668000 487.743 -475.733
669000 487.746 -478.242
670000 490.652 -477.908
671000 491.913 -480.361
672000 491.418 -481.717
673000 492.702 -485.415
674000 492.225 -486.153
675000 493.902 -487.374
676000 495.275 -485.856
677000 496.706 -486.671
678000 497.496 -488.66
679000 497.85 -488.032
